year,month,day,individualCount,stateProvince,decimalLongitude,decimalLatitude
2021,5,20,1,New South Wales,150.517337,-34.452008
2022,6,21,1,New South Wales,152.925875,-31.452727
2020,12,21,1,New South Wales,151.222243,-33.100985
2021,6,11,1,New South Wales,150.525264,-34.458849
2024,5,15,1,New South Wales,152.187121,-31.953191
2021,7,30,1,New South Wales,146.54612,-34.748244
2020,8,28,1,New South Wales,151.681274,-31.485275
2020,7,13,1,New South Wales,152.816316,-31.173335
2020,10,29,1,New South Wales,149.958519,-36.587122
2020,9,30,1,New South Wales,151.884006,-32.738597
2021,5,13,1,New South Wales,150.601794,-34.428623
2021,5,21,1,New South Wales,150.633821,-34.392473
2020,10,21,1,New South Wales,153.324647,-28.8343
2021,9,22,1,New South Wales,152.104342,-32.724016
2020,1,15,1,New South Wales,153.090523,-29.48714
2021,5,8,1,New South Wales,150.639144,-34.491647
2021,6,5,1,New South Wales,150.534607,-34.459435
2020,10,21,1,New South Wales,153.324647,-28.8343
2021,5,30,1,New South Wales,150.527074,-34.469425
2023,12,7,1,New South Wales,152.868652,-31.470543
2020,11,18,1,New South Wales,150.061665,-33.775037
2020,10,14,1,New South Wales,152.037483,-32.7317
2021,1,11,1,New South Wales,152.244754,-30.051129
2020,7,15,1,New South Wales,153.306745,-28.993607
2023,11,16,1,New South Wales,150.659541,-33.527165
2021,10,6,1,New South Wales,153.31725,-28.82292
2021,6,5,1,New South Wales,150.623522,-34.389379
2021,1,8,1,New South Wales,153.103811,-29.48558
2021,3,16,1,New South Wales,150.517421,-34.445853
2020,10,20,1,New South Wales,149.947183,-36.617465
2021,6,7,1,New South Wales,153.394104,-28.958945
2020,10,18,1,New South Wales,149.947183,-36.617465
2021,8,28,1,New South Wales,150.643283,-34.395956
2021,7,5,1,New South Wales,150.603641,-34.419175
2021,7,16,1,New South Wales,150.625014,-34.385838
2020,1,10,1,New South Wales,150.81368,-34.10476
2021,6,2,1,New South Wales,150.603713,-34.437613
2021,3,10,1,New South Wales,150.533174,-34.475958
2022,12,7,1,New South Wales,152.591467,-30.182983
2021,5,13,1,New South Wales,150.11279,-29.361515
2023,7,12,1,New South Wales,151.061196,-29.74125
2021,6,25,1,New South Wales,153.103811,-29.485506
2021,6,10,1,New South Wales,150.51827,-34.453569
2020,8,18,1,New South Wales,150.82369,-34.141271
2020,6,5,1,New South Wales,153.39448,-28.67703
2024,4,23,1,New South Wales,151.78254,-32.570557
2020,1,4,1,New South Wales,153.041112,-28.459546
2023,3,15,1,New South Wales,152.727941,-31.699914
2021,4,4,1,New South Wales,150.608121,-34.42268
2021,10,8,1,New South Wales,153.450062,-28.629026
2024,5,15,1,New South Wales,152.9298,-31.4577
2023,9,22,1,New South Wales,152.793198,-31.642098
2020,2,25,1,New South Wales,153.5218,-28.68361
2022,11,19,1,New South Wales,152.795899,-30.884771
2022,10,26,1,New South Wales,152.373764,-31.9144
2020,10,30,1,New South Wales,153.281559,-28.824938
2021,4,17,1,New South Wales,150.627408,-34.386561
2023,3,11,1,New South Wales,153.319528,-28.821248
2021,10,11,1,New South Wales,153.339956,-28.837629
2021,6,12,1,New South Wales,150.630162,-34.420404
2021,9,14,1,New South Wales,150.532489,-34.477413
2023,5,13,1,New South Wales,153.103897,-29.489601
2021,5,2,1,New South Wales,150.52124,-34.466476
2021,4,24,1,New South Wales,152.901735,-31.442402
2021,5,28,1,New South Wales,153.59019,-28.65505
2021,5,12,1,New South Wales,150.523738,-34.467419
2023,4,23,1,New South Wales,150.787056,-33.7085
2022,5,18,1,New South Wales,152.06419,-32.706541
2021,4,29,1,New South Wales,150.634368,-34.420152
2024,3,22,1,New South Wales,152.370974,-31.922322
2021,5,15,1,New South Wales,150.614896,-34.433874
2023,7,27,1,New South Wales,152.9023,-30.462251
2021,,,1,New South Wales,150.527581,-34.455
2022,1,15,1,New South Wales,153.393195,-28.268766
2024,5,14,1,New South Wales,152.38002,-32.144524
2023,3,25,1,New South Wales,150.809738,-34.099773
2023,11,24,1,New South Wales,150.785577,-33.714683
2022,2,11,1,New South Wales,150.645422,-34.55577
2020,12,3,1,New South Wales,149.971776,-36.447388
2020,9,21,1,New South Wales,153.40521,-28.871112
2023,5,5,1,New South Wales,152.10572,-31.842287
2021,5,1,1,New South Wales,150.636199,-34.423127
2021,9,28,1,New South Wales,150.70578,-34.29327
2020,6,14,1,New South Wales,152.039847,-32.73081
2020,2,6,1,New South Wales,153.103834,-29.485162
2021,9,15,1,New South Wales,153.59293,-28.660596
2021,6,20,1,New South Wales,150.519877,-34.452583
2021,5,13,1,New South Wales,150.51733,-34.439369
2021,7,2,1,New South Wales,152.899098,-31.473979
2020,11,3,1,New South Wales,149.988655,-36.56931
2021,9,15,1,New South Wales,150.644436,-34.396347
2022,2,17,1,New South Wales,150.940548,-34.11434
2021,4,29,1,New South Wales,150.610213,-34.419124
2021,4,22,1,New South Wales,150.63851,-34.422991
2021,7,17,1,New South Wales,150.522476,-34.467024
2021,7,6,1,New South Wales,150.521611,-34.465726
2022,7,30,1,New South Wales,152.812239,-31.153342
2022,7,14,1,New South Wales,153.104096,-29.479967
2024,1,3,1,New South Wales,152.404017,-31.927499
2021,6,24,1,New South Wales,150.644918,-34.391569
2020,5,11,1,New South Wales,150.035213,-35.07081
2021,6,13,1,New South Wales,150.521227,-34.4592
2021,5,14,1,New South Wales,150.523702,-34.464218
2021,9,21,1,New South Wales,150.607571,-34.450364
2020,5,12,1,New South Wales,153.091822,-29.48791
2021,6,6,1,New South Wales,150.635259,-34.488119
2022,11,8,1,New South Wales,153.320399,-28.845128
2020,10,19,1,New South Wales,153.3033,-28.821668
2021,8,5,1,New South Wales,150.521959,-34.464606
2022,8,31,1,New South Wales,153.314983,-28.949201
2021,5,12,1,New South Wales,150.60458,-34.438883
2021,5,7,1,New South Wales,150.603918,-34.427015
2023,10,29,1,New South Wales,152.922343,-30.504111
2020,10,18,1,New South Wales,149.887989,-36.587028
2021,12,27,1,New South Wales,153.110544,-29.48983
2020,11,13,1,New South Wales,150.01112,-36.547428
2020,3,26,1,New South Wales,151.14366,-31.626872
2021,5,31,1,New South Wales,150.6073,-34.437747
2020,11,16,1,New South Wales,149.957744,-36.497148
2020,7,30,1,New South Wales,152.797476,-31.125927
2021,3,10,1,New South Wales,150.523256,-34.450929
2021,6,12,1,New South Wales,150.521502,-34.459107
2021,1,15,1,New South Wales,152.915821,-31.467856
2021,6,12,1,New South Wales,150.521358,-34.459194
2023,4,10,1,New South Wales,153.10799,-29.490409
2023,2,27,1,New South Wales,153.185239,-28.889949
2021,7,4,1,New South Wales,150.525601,-34.465491
2023,4,9,1,New South Wales,152.904641,-29.593951
2021,6,30,1,New South Wales,153.314983,-28.949201
2021,9,13,1,New South Wales,153.085624,-30.326976
2023,11,7,1,New South Wales,150.78524,-33.716966
2023,1,1,1,New South Wales,153.395707,-28.66387
2023,9,30,1,New South Wales,152.769597,-31.632675
2022,8,31,1,New South Wales,153.314983,-28.949201
2021,8,19,1,New South Wales,150.522234,-34.464531
2021,6,6,1,New South Wales,150.61638,-34.43604
2022,7,4,1,New South Wales,153.494983,-28.694361
2020,10,27,1,New South Wales,153.352906,-28.83385
2020,12,9,1,New South Wales,153.502222,-28.251271
2020,10,14,1,New South Wales,149.947316,-36.607854
2022,12,31,1,New South Wales,153.314983,-28.949201
2021,7,11,1,New South Wales,150.599074,-34.411873
2021,4,12,1,New South Wales,150.5341,-34.47851
2021,5,28,1,New South Wales,150.527163,-34.46939
2020,11,25,1,New South Wales,153.287996,-28.836062
2023,10,31,1,New South Wales,152.189573,-32.226267
2023,7,16,1,New South Wales,153.095899,-29.484628
2024,2,6,1,New South Wales,152.226194,-31.425739
2020,11,20,1,New South Wales,149.975174,-36.531199
2022,5,23,1,New South Wales,153.103747,-29.485562
2021,4,28,1,New South Wales,150.620042,-34.400897
2020,11,24,1,New South Wales,153.342482,-28.805797
2020,10,22,1,New South Wales,149.923643,-36.618562
2022,10,17,1,New South Wales,152.064253,-32.70562
2021,5,7,1,New South Wales,150.637301,-34.423788
2020,10,26,1,New South Wales,153.364275,-28.834226
2021,8,5,1,New South Wales,153.60155,-28.68121
2023,7,6,1,New South Wales,152.904013,-30.521733
2021,8,11,1,New South Wales,150.513949,-34.446981
2021,6,7,1,New South Wales,153.39391,-28.959171
2021,7,18,1,New South Wales,150.522724,-34.46747
2021,6,4,1,New South Wales,150.534895,-34.463344
2021,5,13,1,New South Wales,150.517406,-34.439361
2023,10,20,1,New South Wales,150.786088,-33.711497
2021,6,7,1,New South Wales,150.325643,-29.033804
2021,6,16,1,New South Wales,150.516466,-34.459716
2021,1,28,1,New South Wales,152.15428,-32.713792
2021,5,2,1,New South Wales,150.637454,-34.423773
2022,10,7,1,New South Wales,152.787573,-31.636396
2021,3,19,1,New South Wales,150.609937,-34.430369
2021,9,8,1,New South Wales,150.51298,-34.447349
2023,5,5,1,New South Wales,152.911808,-30.867598
2022,11,10,1,New South Wales,152.896282,-31.43633
2020,10,6,1,New South Wales,153.057026,-30.361726
2022,1,9,1,New South Wales,150.616316,-34.440979
2021,11,18,1,New South Wales,153.320914,-28.840576
2021,8,25,1,New South Wales,150.519948,-34.44649
2020,12,7,1,New South Wales,153.280642,-28.861197
2021,5,12,1,New South Wales,150.637269,-34.423761
2020,12,27,1,New South Wales,152.111973,-32.738085
2021,4,28,1,New South Wales,150.616504,-34.429371
2022,7,27,1,New South Wales,153.565628,-28.386819
2023,11,14,1,New South Wales,152.919592,-31.470841
2021,5,21,1,New South Wales,152.881873,-31.424601
2020,8,23,1,New South Wales,153.592409,-28.635669
2021,4,18,1,New South Wales,150.627655,-34.386304
2020,10,14,1,New South Wales,153.103822,-29.485566
2021,12,12,1,New South Wales,150.617329,-34.439791
2023,11,18,1,New South Wales,153.105243,-29.489778
2021,4,25,1,New South Wales,150.603846,-34.437526
2020,10,31,1,New South Wales,149.967242,-36.561675
2020,10,29,1,New South Wales,149.999247,-36.565645
2021,4,6,1,New South Wales,150.517608,-34.446154
2020,1,17,1,New South Wales,151.21098,-33.72181
2020,9,21,1,New South Wales,152.912536,-31.447089
2020,4,20,1,New South Wales,152.848395,-31.454602
2021,1,26,1,New South Wales,153.103586,-29.485478
2020,2,23,1,New South Wales,152.892379,-31.437899
2020,10,5,1,New South Wales,152.199852,-31.867495
2021,9,17,1,New South Wales,152.973743,-28.530684
2022,8,1,1,New South Wales,153.100319,-29.500844
2023,3,2,1,New South Wales,153.250676,-28.7646
2021,4,23,1,New South Wales,150.604154,-34.42216
2021,4,29,1,New South Wales,150.638762,-34.489395
2023,7,9,1,New South Wales,153.074168,-30.886663
2020,9,5,1,New South Wales,152.923338,-31.447023
2023,7,16,1,New South Wales,153.075746,-28.555442
2021,8,31,1,New South Wales,150.602451,-34.44673
2021,5,1,1,New South Wales,150.616598,-34.435269
2021,6,26,1,New South Wales,150.514232,-34.447347
2021,3,8,1,New South Wales,150.603,-34.437049
2023,9,7,1,New South Wales,152.415784,-31.937608
2023,1,10,1,New South Wales,153.330186,-28.7244
2023,7,26,1,New South Wales,149.899712,-31.10907
2021,3,6,1,New South Wales,150.515086,-34.447897
2024,3,3,1,New South Wales,152.246273,-29.543195
2021,5,12,1,New South Wales,150.627294,-34.398297
2023,8,8,1,New South Wales,153.096703,-29.486029
2023,4,8,1,New South Wales,150.835357,-34.07024
2023,9,4,1,New South Wales,149.3513,-36.16785
2022,5,16,1,New South Wales,153.300297,-28.825142
2022,7,4,1,New South Wales,153.109392,-30.298612
2022,5,9,1,New South Wales,146.595473,-34.773121
2023,9,29,1,New South Wales,152.929697,-31.466264
2022,2,17,1,New South Wales,152.89174,-30.46122
2023,7,5,1,New South Wales,152.750721,-31.643901
2020,9,5,1,New South Wales,152.899572,-29.630855
2021,8,30,1,New South Wales,150.644246,-34.394189
2021,4,26,1,New South Wales,150.522507,-34.451599
2021,7,31,1,New South Wales,153.430461,-29.019468
2020,1,30,1,New South Wales,150.859648,-34.073391
2021,4,28,1,New South Wales,150.603536,-34.427422
2021,6,12,1,New South Wales,150.604672,-34.438335
2020,8,26,1,New South Wales,152.896423,-31.443524
2021,5,9,1,New South Wales,150.628069,-34.389729
2021,3,9,1,New South Wales,150.52292,-34.450895
2021,5,18,1,New South Wales,150.630963,-34.390074
2021,6,4,1,New South Wales,150.623884,-34.388909
2021,5,9,1,New South Wales,150.517049,-34.448126
2021,2,23,1,New South Wales,150.609451,-34.420317
2022,11,18,1,New South Wales,152.797565,-30.915154
2022,1,16,1,New South Wales,152.118296,-32.766325
2021,4,27,1,New South Wales,150.63564,-34.418248
2021,11,27,1,New South Wales,153.103666,-29.48552
2020,10,16,1,New South Wales,152.073059,-32.724707
2020,4,14,1,New South Wales,151.897764,-32.465951
2022,10,5,1,New South Wales,153.108113,-29.490278
2023,2,28,1,New South Wales,153.314983,-28.949201
2022,12,29,1,New South Wales,152.06347,-32.705503
2021,6,6,1,New South Wales,150.519497,-34.456596
2021,4,10,1,New South Wales,150.661866,-34.458204
2021,7,31,1,New South Wales,153.109353,-29.490497
2023,3,7,1,New South Wales,146.523293,-34.744263
2022,11,27,1,New South Wales,152.777302,-30.885013
2021,11,25,1,New South Wales,153.328401,-28.814762
2021,6,20,1,New South Wales,150.628016,-34.420886
2023,8,14,1,New South Wales,153.180586,-30.092113
2021,4,29,1,New South Wales,150.616777,-34.399436
2023,3,30,1,New South Wales,153.301335,-28.821349
2022,12,16,1,New South Wales,152.865279,-31.284056
2020,11,28,1,New South Wales,153.101864,-29.488844
2024,4,24,1,New South Wales,150.990642,-34.026903
2020,8,24,1,New South Wales,153.180055,-28.84707
2022,5,1,1,New South Wales,152.244418,-30.05116
2023,8,23,1,New South Wales,153.318205,-28.820654
2021,10,14,1,New South Wales,153.296795,-28.889779
2021,8,9,1,New South Wales,150.513121,-34.445891
2021,5,7,1,New South Wales,150.627384,-34.390131
2020,11,8,1,New South Wales,153.02234,-28.5838
2023,7,10,1,New South Wales,152.8256,-30.286669
2021,3,2,1,New South Wales,150.657866,-34.455684
2020,11,5,1,New South Wales,152.915305,-31.433556
2021,4,10,1,New South Wales,150.603353,-34.438778
2020,10,31,1,New South Wales,149.938213,-36.559404
2021,5,25,1,New South Wales,150.658869,-34.456371
2024,1,16,1,New South Wales,150.787234,-33.703609
2020,10,11,1,New South Wales,153.018941,-30.364789
2020,1,4,1,New South Wales,153.097414,-29.491723
2020,10,21,1,New South Wales,153.49683,-28.254577
2021,5,4,1,New South Wales,150.603044,-34.427521
2020,8,31,1,New South Wales,152.925633,-31.445399
2023,1,5,1,New South Wales,153.072122,-30.881193
2022,11,26,1,New South Wales,152.073059,-32.724707
2021,10,26,1,New South Wales,153.01322,-30.41382
2020,8,19,1,New South Wales,153.551948,-28.57084
2021,1,16,1,New South Wales,152.94175,-30.494052
2021,5,29,1,New South Wales,150.639111,-34.491304
2021,8,5,1,New South Wales,150.627909,-34.389221
2022,1,19,1,New South Wales,152.88542,-30.51746
2021,6,27,1,New South Wales,150.644626,-34.392276
2021,7,18,1,New South Wales,150.645998,-34.391419
2021,10,11,1,New South Wales,153.293999,-28.864004
2021,8,10,1,New South Wales,150.563856,-34.500349
2022,12,19,1,New South Wales,152.908357,-31.442335
2020,7,2,1,New South Wales,151.575024,-30.391757
2020,12,30,1,New South Wales,152.036268,-32.727617
2022,6,2,1,New South Wales,151.609718,-30.54727
2022,9,26,1,New South Wales,153.103731,-29.48559
2023,5,30,1,New South Wales,152.190148,-31.595366
2020,11,30,1,New South Wales,152.039977,-32.730537
2021,8,10,1,New South Wales,152.755429,-31.631952
2023,11,26,1,New South Wales,153.104235,-29.489629
2021,5,3,1,New South Wales,150.519315,-34.436984
2022,7,2,1,New South Wales,152.062129,-32.70953
2020,10,9,1,New South Wales,149.941793,-36.651646
2020,8,12,1,New South Wales,152.824856,-29.505641
2022,10,31,1,New South Wales,153.485064,-28.680814
2021,2,14,1,New South Wales,150.084886,-33.773407
2022,7,31,1,New South Wales,153.314983,-28.949201
2022,2,8,1,New South Wales,153.56029,-28.28575
2022,8,11,1,New South Wales,150.9286,-33.95807
2020,10,18,1,New South Wales,149.931009,-36.595007
2021,5,15,1,New South Wales,150.602887,-34.435289
2021,1,31,1,New South Wales,153.314983,-28.949201
2021,6,8,1,New South Wales,150.614977,-34.432586
2021,9,15,1,New South Wales,150.608858,-34.452571
2023,9,15,1,New South Wales,152.817524,-31.65301
2023,1,4,1,New South Wales,152.812605,-31.576376
2021,6,29,1,New South Wales,150.632237,-34.388467
2020,11,6,1,New South Wales,150.010499,-36.556654
2023,4,30,1,New South Wales,153.314983,-28.949201
2022,1,21,1,New South Wales,153.601971,-28.647359
2021,5,4,1,New South Wales,150.632696,-34.418903
2021,6,12,1,New South Wales,150.612155,-34.432324
2020,5,7,1,New South Wales,152.793681,-31.139654
2020,12,3,1,New South Wales,152.896953,-30.17771
2022,1,10,1,New South Wales,150.615796,-34.440888
2021,4,29,1,New South Wales,150.606647,-34.435074
2021,4,13,1,New South Wales,152.359003,-31.924406
2021,3,25,1,New South Wales,150.51723,-34.451564
2023,9,17,1,New South Wales,152.796061,-31.466512
2021,7,1,1,New South Wales,150.076524,-33.749167
2021,10,31,1,New South Wales,153.109589,-29.490297
2024,7,16,1,New South Wales,152.694304,-30.752316
2022,5,5,1,New South Wales,152.10253,-32.734327
2021,4,18,1,New South Wales,151.014471,-34.047414
2023,3,16,1,New South Wales,153.07189,-30.88453
2021,7,2,1,New South Wales,152.41282,-31.932205
2021,5,15,1,New South Wales,150.516265,-34.449246
2021,2,14,1,New South Wales,153.601971,-28.647359
2020,1,28,1,New South Wales,153.270156,-28.862716
2021,10,23,1,New South Wales,152.87378,-31.479713
2021,7,16,1,New South Wales,150.625119,-34.386742
2021,4,30,1,New South Wales,150.616491,-34.429461
2022,12,29,1,New South Wales,153.110506,-29.490124
2020,1,9,1,New South Wales,150.809244,-34.099271
2021,10,27,1,New South Wales,153.322765,-28.828705
2021,3,7,1,New South Wales,150.603549,-34.435365
2020,7,22,1,New South Wales,152.867911,-29.667382
2021,12,7,1,New South Wales,153.104648,-29.477039
2020,12,29,1,New South Wales,153.601971,-28.647359
2023,3,21,1,New South Wales,153.393892,-28.958972
2021,5,12,1,New South Wales,150.523747,-34.467464
2020,5,31,1,New South Wales,152.928972,-31.459185
2023,6,9,1,New South Wales,150.837921,-34.093742
2021,9,30,1,New South Wales,153.314983,-28.949201
2022,10,30,1,New South Wales,152.881409,-31.42923
2022,7,29,1,New South Wales,152.762633,-31.63418
2023,8,31,1,New South Wales,153.314983,-28.949201
2020,12,4,1,New South Wales,149.972032,-36.288695
2021,5,15,1,New South Wales,150.52762,-34.466443
2021,9,29,1,New South Wales,152.881209,-31.427386
2021,7,10,1,New South Wales,150.520292,-34.465762
2020,6,3,1,New South Wales,153.299588,-28.904938
2020,11,12,1,New South Wales,153.387929,-28.651872
2020,2,29,1,New South Wales,153.323732,-28.826043
2021,11,29,1,New South Wales,152.922761,-31.450523
2022,11,19,1,New South Wales,152.794854,-30.893434
2020,9,3,1,New South Wales,153.004941,-29.185265
2020,1,31,1,New South Wales,153.314983,-28.949201
